time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-21T22:30:09.890Z|38.833168|-122.8154984|1.87|1.06|md|18|55|0.01064|0.01|nc|nc73749241|2022-06-21T23:00:14.039Z|earthquake|0.23|0.5|0.15|2|automatic|nc|nc
2022-06-21T22:27:44.618Z|44.5162|-115.2253|10|2.4|ml||101|0.794|0.36|us|us7000hj4r|2022-06-22T00:09:23.040Z|earthquake|1.9|2|0.056|42|reviewed|us|us
2022-06-21T22:26:17.370Z|17.971|-66.8186666666667|13.18|2.65|md|10|200||0.12|pr|pr71355388|2022-06-21T22:56:35.120Z|earthquake|0.57|0.36|0.0989809290651535|6|reviewed|pr|pr
2022-06-21T22:14:55.720Z|37.6256667|-118.8678333|0.24|0.36|md|11|110|0.007708|0.05|nc|nc73749231|2022-06-22T19:26:10.775Z|earthquake|0.24|0.33|0.421|9|reviewed|nc|nc
2022-06-21T22:13:25.360Z|37.6371667|-118.8863333|-0.13|0.56|md|10|110|0.01103|0.05|nc|nc73749236|2022-06-21T23:45:11.437Z|earthquake|0.34|0.46|0.114|8|reviewed|nc|nc
2022-06-21T22:10:17.560Z|19.2238330841064|-155.385833740234|33.25|2.03999996|md|31|152||0.129999995|hv|hv73051207|2022-06-21T22:13:24.410Z|earthquake|0.82|0.920000017|1.54999995|14|automatic|hv|hv
2022-06-21T22:09:46.859Z|35.01666667|-97.65916667|7|1|ml|13|90|0.112477928|0.37|ok|ok2022mccx|2022-06-22T14:09:04.835Z|earthquake||0.9|0.18|3|reviewed|ok|ok
2022-06-21T22:07:39.790Z|18.9815|-65.0935|23|3.85|md|12|269|1.1292|0.33|pr|pr2022172001|2022-06-21T23:56:41.040Z|earthquake|2.28|27.74|0.14|11|reviewed|pr|pr
2022-06-21T21:57:48.220Z|37.6355|-118.8818333|-0.14|0.77|md|10|130|0.01485|0.04|nc|nc73749226|2022-06-24T00:24:11.030Z|earthquake|0.34|0.45|0.316|9|reviewed|nc|nc
2022-06-21T21:50:25.196Z|33.0357|69.5286|10|4.5|mb||85|1.554|0.85|us|us7000hj4i|2022-06-21T22:33:31.040Z|earthquake|8|1.9|0.069|62|reviewed|us|us
